event_id,datetime,latitude,longitude,depth_km,magnitude
6635,2017-09-05 05:15:18,38.56667,144.38333,4.31,3.6
6636,2017-09-06 03:41:23,36.58333,146.0,66.59,2.7
6637,2017-09-06 22:27:42,40.43333,143.81667,10.77,4.1
6643,2017-09-09 06:34:36,36.65,144.28333,13.48,4.1
6645,2017-09-09 13:16:35,41.58333,142.38333,5.26,4.1
6646,2017-09-10 07:02:23,37.78333,145.86667,41.1,2.1
6649,2017-09-10 10:46:33,36.35,140.81667,8.0,3.5
6651,2017-09-11 02:06:29,37.0,140.31667,12.23,1.0
6655,2017-09-11 14:20:50,38.81667,144.93333,10.47,1.2
6656,2017-09-12 05:25:32,37.76667,141.33333,70.74,2.7
6658,2017-09-12 20:09:10,37.11667,143.25,5.23,2.1
6659,2017-09-12 21:31:17,38.66667,140.16667,6.88,3.1
6661,2017-09-13 11:38:15,36.73333,141.55,10.92,0.8
6662,2017-09-13 13:12:44,37.11667,141.68333,127.26,2.6
6663,2017-09-13 19:56:03,41.13333,142.88333,5.62,2.2
6664,2017-09-13 20:02:10,39.76667,141.63333,3.49,4.4
6666,2017-09-14 18:11:29,38.46667,142.85,8.32,1.8
6668,2017-09-16 18:29:45,38.28333,143.96667,84.61,2.1
6670,2017-09-19 14:02:51,37.83333,141.56667,12.07,1.0
6671,2017-09-21 06:06:22,39.26667,143.26667,11.6,0.8
6672,2017-09-22 04:48:56,38.2,140.15,42.34,1.0
6673,2017-09-22 11:23:06,39.06667,144.53333,9.63,3.3
6674,2017-09-23 07:10:09,36.06667,141.93333,37.51,1.1
6678,2017-09-25 06:32:49,39.45,144.98333,8.91,0.9
6680,2017-09-29 21:15:37,37.4,144.28333,9.01,1.2
6683,2017-09-30 23:13:43,39.5,144.11667,6.39,1.9
6684,2017-10-05 07:38:21,38.78333,143.48333,7.98,1.0
6686,2017-10-06 17:28:51,38.65,146.0,39.68,2.8
6687,2017-10-07 01:25:24,38.46667,143.4,78.8,1.4
6688,2017-10-07 09:46:09,36.1,140.48333,39.09,0.9
6689,2017-10-08 08:51:28,36.75,145.81667,59.04,0.8
6690,2017-10-08 08:53:44,39.86667,140.36667,60.17,1.5
6691,2017-10-09 17:46:25,41.91667,141.95,7.8,3.2
6692,2017-10-10 01:44:18,39.66667,140.9,19.18,2.2
6693,2017-10-12 05:28:15,40.76667,144.16667,9.6,1.5
6694,2017-10-12 07:13:10,39.63333,142.85,15.83,4.2
6695,2017-10-12 13:04:13,40.43333,143.16667,10.53,3.6
6696,2017-10-12 18:50:29,40.15,141.25,7.35,3.0
6697,2017-10-12 18:55:47,40.01667,143.33333,11.49,2.6
6698,2017-10-13 00:00:11,41.1,145.95,4.06,2.3
6699,2017-10-13 03:04:37,38.88333,140.48333,17.01,2.4
6700,2017-10-13 04:38:33,41.55,145.31667,15.4,3.6
6702,2017-10-15 07:15:26,40.16667,143.73333,14.52,1.9
6703,2017-10-15 15:15:57,40.5,145.68333,7.95,0.9
6704,2017-10-15 18:59:22,38.85,144.55,36.19,4.4
6705,2017-10-15 21:50:01,40.46667,143.81667,39.72,1.5
6708,2017-10-17 20:29:09,40.28333,145.93333,7.41,1.0
6709,2017-10-17 23:19:46,40.65,141.85,3.84,2.1
6710,2017-10-18 15:06:17,36.31667,140.75,42.87,4.8
6714,2017-10-19 16:35:45,39.65,143.88333,122.66,1.3
6718,2017-10-24 20:29:14,41.3,142.13333,82.52,1.1
6720,2017-10-26 23:45:31,37.55,140.38333,10.41,1.2
6721,2017-10-28 23:43:10,40.25,141.31667,8.19,2.1
6722,2017-10-29 04:12:12,37.6,144.98333,29.79,1.0
6723,2017-10-30 01:46:52,38.65,142.18333,1.64,3.3
6725,2017-11-01 15:34:03,39.75,142.28333,7.87,1.1
6726,2017-11-01 23:31:42,39.61667,143.33333,5.72,3.4
6727,2017-11-02 09:58:50,38.6,140.25,14.35,1.5
6728,2017-11-02 15:28:12,38.91667,140.81667,46.9,1.0
6729,2017-11-02 22:55:54,37.3,140.41667,10.84,1.8
6731,2017-11-04 22:07:03,38.48333,140.38333,12.08,2.1
6733,2017-11-06 00:53:16,37.63333,140.26667,11.11,0.8
6738,2017-11-06 20:04:06,41.1,144.41667,10.75,1.3
6739,2017-11-07 07:33:25,39.63333,141.65,80.4,3.7
6742,2017-11-07 23:41:08,36.01667,145.38333,4.2,1.2
6752,2017-11-09 20:08:23,37.55,144.9,7.95,0.9
6753,2017-11-10 04:07:19,41.45,143.35,20.66,4.6
6756,2017-11-12 06:29:26,38.06667,140.11667,12.33,1.2
6757,2017-11-12 12:43:48,39.08333,140.25,19.47,4.7
6758,2017-11-12 16:00:10,36.88333,142.23333,17.71,2.9
6759,2017-11-12 16:58:39,37.85,141.71667,14.97,3.2
6760,2017-11-14 04:06:48,36.46667,140.96667,140.66,2.8
6761,2017-11-14 04:51:38,38.18333,140.8,15.13,3.7
6762,2017-11-14 07:55:27,39.25,143.11667,32.92,2.0
6764,2017-11-15 17:12:46,38.76667,142.06667,13.97,1.2
6772,2017-11-21 07:32:52,39.0,145.63333,4.21,2.5
6776,2017-11-23 06:13:19,39.36667,143.58333,17.73,1.7
6777,2017-11-24 01:30:36,41.18333,141.35,3.42,2.8
6780,2017-11-24 22:04:37,38.25,143.26667,1.13,3.5
6785,2017-11-26 09:20:03,38.66667,140.65,11.16,0.9
6786,2017-11-26 11:23:55,39.06667,143.3,16.85,4.6
6790,2017-11-26 23:26:23,38.21667,140.8,12.22,1.2
6793,2017-11-27 17:19:36,40.88333,143.33333,18.64,4.8
6796,2017-11-28 06:33:54,41.45,145.75,4.85,2.6
6797,2017-11-28 13:43:12,39.81667,140.1,8.12,1.6
6798,2017-11-28 16:19:54,40.96667,144.95,12.17,1.1
6799,2017-11-28 18:22:19,40.55,143.16667,11.93,1.2
6800,2017-11-28 21:55:16,40.38333,144.96667,208.08,3.9
6803,2017-11-29 18:36:37,37.43333,142.56667,11.7,0.8
6804,2017-12-01 03:13:16,39.75,144.85,7.98,1.4
6810,2017-12-02 17:45:14,38.56667,141.05,11.41,1.6
6813,2017-12-02 22:42:19,38.61667,142.91667,11.32,0.8
6814,2017-12-02 22:52:33,37.96667,142.45,10.38,0.8
6817,2017-12-03 05:03:30,37.56667,142.43333,42.2,1.7
6822,2017-12-03 17:47:20,38.4,143.51667,10.72,1.0
6829,2017-12-04 09:16:46,40.95,145.63333,8.89,1.3
6832,2017-12-04 19:52:55,38.51667,142.46667,11.22,1.1
6834,2017-12-05 06:05:19,38.71667,140.83333,11.18,0.9
6835,2017-12-05 10:45:44,38.78333,144.0,8.02,0.9
6836,2017-12-05 14:10:11,39.3,140.71667,10.65,3.9
6838,2017-12-06 02:34:24,40.61667,143.7,6.82,0.8
6841,2017-12-07 02:36:00,41.53333,145.13333,7.36,0.8
6842,2017-12-07 03:04:09,37.26667,142.35,5.9,0.9
6843,2017-12-07 16:46:05,38.73333,142.81667,12.25,1.6
6844,2017-12-08 01:59:40,38.11667,141.95,8.02,2.2
6848,2017-12-08 06:43:04,41.16667,145.9,7.73,1.2
6849,2017-12-08 15:00:51,39.28333,144.51667,11.94,1.6
6850,2017-12-08 20:24:15,39.48333,142.65,41.65,1.8
6851,2017-12-09 02:27:07,41.31667,145.68333,8.06,0.8
6856,2017-12-10 09:55:51,38.21667,140.7,7.64,3.6
6857,2017-12-11 05:39:09,38.38333,144.2,8.69,1.0
6858,2017-12-11 05:47:02,39.31667,144.26667,6.78,1.7
6864,2017-12-13 20:10:03,38.73333,143.83333,7.32,0.8
6865,2017-12-13 22:52:17,38.23333,144.08333,5.88,0.8
6866,2017-12-14 01:32:09,38.38333,141.81667,5.42,1.9
6870,2017-12-14 07:49:38,38.51667,142.38333,9.96,1.2
6873,2017-12-15 03:32:37,38.36667,143.95,7.37,0.9
6875,2017-12-16 10:16:56,40.9,144.13333,8.1,1.0
6876,2017-12-16 17:42:27,41.36667,144.05,7.61,1.1
6878,2017-12-17 21:24:07,41.05,144.26667,36.5,2.3
6880,2017-12-18 20:25:52,36.46667,145.98333,37.83,1.0
6881,2017-12-20 03:56:27,37.66667,144.6,4.44,3.1
6882,2017-12-21 10:57:26,38.31667,142.35,3.31,1.6
6883,2017-12-21 17:15:05,37.5,140.18333,10.61,1.0
6884,2017-12-22 10:07:43,40.6,143.46667,39.04,1.3
6885,2017-12-24 12:32:05,40.5,144.68333,151.57,0.9
6886,2017-12-24 20:05:33,37.31667,141.83333,24.62,2.1
6888,2017-12-28 16:59:07,36.61667,142.2,7.11,1.6
6889,2017-12-29 04:44:47,41.21667,143.9,7.57,1.5
6890,2017-12-29 05:57:55,39.96667,143.38333,4.07,2.9
6891,2017-12-30 18:06:26,41.68333,144.01667,13.63,2.9
6892,2017-12-30 23:23:09,38.53333,144.91667,8.25,1.0
6893,2017-12-31 08:09:34,40.2,145.61667,6.14,1.1
6894,2018-01-01 03:51:05,39.7,145.23333,6.0,1.0
6895,2018-01-01 05:15:03,40.46667,143.71667,3.71,3.1
6896,2018-01-01 19:52:28,37.56667,144.61667,14.75,1.1
6897,2018-01-02 09:37:03,38.75,140.73333,9.92,0.8
6898,2018-01-02 22:41:44,39.88333,144.51667,4.15,2.7
6899,2018-01-03 02:45:20,39.58333,145.85,95.25,3.2
6900,2018-01-04 11:15:26,39.75,142.01667,9.12,1.0
6902,2018-01-06 04:26:30,36.56667,144.51667,10.27,0.8
6904,2018-01-06 17:26:19,37.38333,141.75,5.26,3.7
6905,2018-01-07 04:27:46,38.1,144.81667,6.86,2.0
6906,2018-01-08 10:14:01,39.7,144.81667,5.65,1.5
6907,2018-01-11 00:50:09,38.28333,142.48333,6.36,1.2
6908,2018-01-11 13:50:04,39.53333,142.15,12.84,4.0
6909,2018-01-13 07:41:30,39.8,141.65,9.88,0.8
6910,2018-01-14 01:11:58,36.03333,145.95,43.61,1.2
6911,2018-01-14 02:11:06,41.08333,142.03333,6.5,4.6
6913,2018-01-14 21:22:43,39.23333,142.68333,6.99,2.0
6914,2018-01-15 00:17:47,38.23333,141.11667,9.12,4.8
6915,2018-01-15 02:30:40,40.91667,144.91667,9.46,1.4
6917,2018-01-16 05:18:59,40.83333,142.43333,51.81,0.8
6918,2018-01-16 05:25:07,39.43333,144.2,7.65,1.4
6919,2018-01-17 07:38:42,40.73333,144.75,7.83,1.2
6921,2018-01-22 09:02:48,39.28333,143.23333,10.17,0.9
6922,2018-01-22 14:07:26,38.45,141.96667,8.5,0.8
6923,2018-01-24 09:46:50,38.1,140.56667,13.86,2.7
6925,2018-01-24 15:15:58,37.36667,143.31667,6.57,3.2
6926,2018-01-24 20:39:07,39.31667,140.63333,13.79,2.8
6927,2018-01-24 20:39:58,40.06667,140.33333,18.54,2.8
6928,2018-01-24 20:42:30,38.85,140.43333,17.01,4.2
6929,2018-01-24 21:44:47,39.35,140.11667,18.54,4.5
6930,2018-01-24 22:03:02,39.68333,140.06667,20.91,3.7
6931,2018-01-24 23:45:27,40.46667,141.68333,22.32,4.5
6932,2018-01-25 11:43:09,37.08333,141.48333,11.24,0.8
6934,2018-01-26 19:31:57,39.86667,144.3,11.52,1.6
6935,2018-01-27 03:34:03,40.45,143.18333,8.54,1.0
6937,2018-01-28 00:19:05,37.65,143.53333,41.54,1.9
6939,2018-01-28 19:10:41,36.36667,140.18333,13.63,1.3
6941,2018-01-30 15:26:46,38.33333,140.06667,9.91,1.5
6942,2018-01-31 07:00:59,41.06667,145.31667,9.28,1.7
6943,2018-02-01 00:42:10,40.7,145.98333,181.03,1.9
6944,2018-02-01 05:02:49,38.58333,144.93333,7.31,1.0
6945,2018-02-01 16:20:40,39.16667,143.61667,23.99,0.8
6946,2018-02-01 20:55:16,41.01667,145.75,70.73,1.0
6948,2018-02-05 08:55:21,37.8,144.33333,8.7,1.2
6949,2018-02-06 00:42:03,40.66667,144.63333,24.79,1.2
6950,2018-02-08 02:41:18,37.41667,140.0,23.0,4.3
6951,2018-02-08 13:57:50,36.85,140.4,13.3,2.6
6952,2018-02-08 17:30:43,36.86667,140.81667,18.27,4.8
6953,2018-02-08 18:54:05,40.46667,143.16667,11.5,3.6
6954,2018-02-08 19:42:41,40.3,142.65,8.49,4.2
6955,2018-02-08 22:50:39,39.96667,140.6,15.58,3.2
6956,2018-02-09 02:57:07,40.76667,140.75,12.39,3.5
6957,2018-02-09 14:13:34,36.16667,141.18333,13.17,3.3
6958,2018-02-09 16:49:09,37.9,141.03333,8.14,1.3
6959,2018-02-09 19:07:27,39.8,140.51667,16.76,4.1
6961,2018-02-09 20:58:05,38.26667,140.95,8.51,0.9
6962,2018-02-10 01:16:35,40.11667,142.55,152.4,4.2
6963,2018-02-10 04:28:20,39.25,141.1,15.21,4.1
6964,2018-02-10 05:04:26,38.15,144.0,9.32,1.2
6965,2018-02-10 08:37:21,37.18333,140.03333,13.21,4.8
6971,2018-02-10 23:05:00,39.13333,143.21667,4.76,1.5
6972,2018-02-10 23:24:09,37.98333,143.93333,7.81,1.6
6973,2018-02-10 23:56:21,38.91667,143.71667,7.64,0.8
6976,2018-02-11 01:31:29,39.0,143.91667,7.28,1.2
6978,2018-02-11 03:57:12,38.45,144.43333,7.48,1.0
6979,2018-02-12 09:22:46,37.06667,140.45,22.18,3.8
6980,2018-02-13 04:30:01,37.73333,140.76667,21.18,4.2
6981,2018-02-13 05:43:18,37.68333,141.56667,25.66,3.8
6983,2018-02-13 10:13:01,39.9,142.25,13.16,3.5
6984,2018-02-13 12:10:49,38.18333,141.21667,19.41,3.3
6985,2018-02-13 12:33:30,38.71667,140.36667,12.95,3.7
6986,2018-02-13 13:19:16,39.21667,141.76667,13.63,4.6
6987,2018-02-13 18:52:15,37.68333,140.45,8.29,3.9
6989,2018-02-14 02:58:28,37.56667,141.93333,10.19,0.8
6990,2018-02-14 09:34:45,38.18333,143.63333,45.78,2.1
6991,2018-02-14 22:13:31,41.05,142.55,10.31,4.0
6992,2018-02-14 23:51:03,39.66667,142.13333,22.33,4.7
6993,2018-02-15 11:07:06,38.66667,144.68333,8.81,1.2
6997,2018-02-16 06:45:34,40.33333,140.98333,10.8,1.1
6999,2018-02-16 15:13:34,38.5,140.5,19.35,3.1
7001,2018-02-17 00:40:07,36.86667,141.65,18.27,4.1
7003,2018-02-17 10:16:33,38.4,142.9,9.05,1.3
7004,2018-02-17 18:43:07,40.7,144.41667,10.88,1.4
7008,2018-02-17 22:02:55,38.81667,140.68333,12.26,1.2
7011,2018-02-18 17:51:58,40.5,142.73333,11.56,4.3
7012,2018-02-18 19:41:38,40.35,140.23333,15.79,4.6
7013,2018-02-18 19:55:53,39.01667,143.0,18.37,4.7
7014,2018-02-18 20:09:59,40.46667,142.31667,25.05,4.5
7015,2018-02-18 22:39:16,39.05,140.0,16.09,4.3
7017,2018-02-19 04:24:15,36.48333,140.63333,11.42,3.5
7019,2018-02-19 15:54:33,40.28333,144.88333,63.76,2.8
7020,2018-02-19 19:38:06,39.58333,144.98333,5.89,1.0
7022,2018-02-21 07:19:13,39.11667,141.03333,23.25,2.5
7023,2018-02-21 23:42:01,39.05,144.53333,10.62,1.9
7025,2018-02-22 13:52:47,38.81667,142.7,7.94,1.0
7029,2018-02-24 03:39:51,41.23333,144.76667,7.1,1.4
7030,2018-02-24 04:16:41,36.06667,140.41667,11.53,4.9
7031,2018-02-24 16:59:15,41.16667,145.0,7.34,1.4
7032,2018-02-24 17:04:40,40.21667,142.16667,10.45,1.5
7037,2018-02-27 01:12:25,39.5,143.05,26.39,2.1
7038,2018-02-27 07:34:52,36.53333,144.8,42.4,1.2
7039,2018-02-28 06:23:20,36.31667,140.73333,5.26,2.3
7040,2018-02-28 08:52:48,38.36667,144.46667,4.27,1.8
7041,2018-02-28 19:09:40,39.8,144.76667,9.3,0.9
7043,2018-03-01 19:54:29,39.75,140.21667,11.01,3.0
7044,2018-03-02 21:49:13,41.33333,140.4,41.26,0.8
7045,2018-03-02 23:39:16,38.78333,141.26667,31.91,1.7
7046,2018-03-03 06:03:05,39.11667,140.0,14.31,3.1
7048,2018-03-03 11:53:00,37.96667,142.36667,14.32,4.5
7049,2018-03-03 15:11:40,39.5,144.91667,7.93,1.5
7051,2018-03-07 19:59:43,36.05,142.66667,4.11,1.8
7052,2018-03-08 16:01:05,41.83333,142.38333,13.04,1.8
7053,2018-03-09 14:09:55,38.71667,142.5,8.77,1.2
7054,2018-03-10 18:28:22,39.13333,144.5,16.11,1.2
7057,2018-03-12 02:55:15,38.86667,144.8,5.48,1.4
7058,2018-03-12 03:27:56,39.85,143.9,14.77,1.0
7061,2018-03-13 04:38:59,39.33333,144.36667,8.72,2.1
7062,2018-03-13 04:57:16,38.56667,143.53333,7.47,0.8
7063,2018-03-13 08:37:36,39.73333,144.95,8.9,1.9
7067,2018-03-14 20:14:47,38.73333,142.15,5.87,2.5
7068,2018-03-15 02:07:45,39.11667,142.3,8.29,0.8
7069,2018-03-15 04:16:13,38.5,140.7,12.21,1.9
7071,2018-03-15 18:07:49,40.75,142.45,12.29,3.2
7072,2018-03-15 18:30:58,39.78333,140.4,14.99,4.3
7073,2018-03-16 00:18:42,41.76667,142.06667,13.05,3.6
7075,2018-03-18 05:12:26,38.6,140.33333,8.24,1.0
7076,2018-03-19 19:05:35,40.63333,144.98333,9.51,1.2
7077,2018-03-20 11:51:46,39.61667,141.61667,18.64,4.8
7078,2018-03-21 06:56:10,39.45,143.58333,14.06,1.1
7079,2018-03-22 02:03:39,36.55,144.93333,0.12,4.8
7080,2018-03-24 15:04:51,39.05,144.31667,14.86,0.9
7082,2018-03-27 04:30:19,38.35,143.13333,16.35,3.5
7083,2018-03-27 11:39:29,37.61667,143.85,6.77,1.6
7084,2018-03-27 11:41:48,37.66667,143.01667,15.64,2.0
7085,2018-03-27 12:05:31,36.8,144.41667,12.59,3.2
7086,2018-03-27 17:50:19,38.76667,145.18333,6.12,1.0
7088,2018-03-28 01:36:13,38.3,144.5,346.02,2.9
7089,2018-03-28 05:30:50,41.26667,142.68333,7.46,0.8
7090,2018-03-28 23:51:32,41.35,141.2,19.78,1.2
7091,2018-03-29 22:59:27,36.93333,140.15,9.4,1.5
7093,2018-03-30 11:54:44,41.56667,143.05,4.82,1.1
7094,2018-03-30 12:35:01,41.91667,141.73333,66.89,3.5
7096,2018-03-31 03:14:32,38.48333,141.25,9.35,0.8
7097,2018-03-31 04:37:12,41.43333,144.66667,6.99,1.1
7098,2018-03-31 05:09:24,37.63333,140.83333,10.96,0.8
7101,2018-03-31 19:11:05,41.18333,143.38333,8.4,0.9
7104,2018-04-01 05:43:58,39.91667,145.76667,5.99,1.3
7105,2018-04-01 07:36:35,37.43333,140.71667,11.61,0.8
7107,2018-04-02 20:28:04,39.18333,141.7,11.74,0.9
7108,2018-04-02 21:05:49,39.23333,142.05,12.47,0.9
7109,2018-04-03 23:08:26,36.23333,142.21667,40.47,0.9
7110,2018-04-04 03:55:18,37.68333,140.2,36.16,0.8
7112,2018-04-04 14:06:49,38.53333,143.23333,12.36,0.8
7113,2018-04-04 20:56:03,38.48333,141.01667,9.7,0.9
7119,2018-04-06 10:33:59,38.6,142.25,110.7,1.5
7122,2018-04-08 05:58:00,37.63333,145.33333,42.27,0.9
7124,2018-04-10 10:37:50,37.36667,144.11667,16.99,4.6
7127,2018-04-15 06:08:39,38.05,145.23333,47.55,0.8
7128,2018-04-15 22:32:47,37.58333,140.55,4.76,0.9
7129,2018-04-16 13:45:03,41.71667,144.33333,8.05,1.8
7130,2018-04-16 22:44:42,39.05,143.13333,1.85,3.7
7131,2018-04-17 02:31:10,40.41667,141.83333,9.82,1.5
7133,2018-04-18 00:44:28,39.76667,141.55,88.26,1.3
7134,2018-04-18 19:23:43,41.23333,145.33333,28.56,4.5
7135,2018-04-19 08:50:19,41.58333,142.61667,47.91,1.0
7137,2018-04-20 14:32:28,40.6,140.13333,14.89,4.4
7139,2018-04-21 11:36:55,37.98333,142.15,12.06,1.3
7140,2018-04-21 23:50:27,38.76667,143.48333,1.26,2.1
7141,2018-04-22 18:50:53,41.11667,142.91667,9.02,0.9
7142,2018-04-23 00:33:32,39.35,143.98333,12.02,1.3
7143,2018-04-23 02:31:56,37.3,141.8,12.36,1.3
7145,2018-04-24 11:24:39,36.13333,140.96667,11.8,2.8
7147,2018-04-25 15:46:49,41.11667,142.4,19.42,1.0
7149,2018-04-27 05:17:50,37.01667,140.23333,6.92,1.7
7151,2018-04-27 06:19:41,37.98333,144.93333,1.4,1.6
7152,2018-04-27 19:27:37,41.96667,145.88333,8.26,0.9
7153,2018-04-27 19:44:55,37.25,140.01667,13.03,1.4
7154,2018-04-29 12:28:28,38.2,140.85,10.84,1.0
7156,2018-04-29 20:29:06,38.8,143.51667,2.4,2.6
7157,2018-04-30 16:53:45,38.88333,143.28333,1.07,3.1
7158,2018-04-30 22:19:37,40.7,145.78333,27.43,1.4
7159,2018-05-01 04:21:00,40.45,144.53333,41.9,1.9
7161,2018-05-02 12:47:55,40.66667,144.98333,33.9,1.6
7164,2018-05-05 03:30:18,37.23333,145.88333,29.72,1.4
7165,2018-05-05 14:13:01,40.5,142.25,46.93,2.1
7166,2018-05-06 08:17:31,39.31667,144.83333,9.1,1.8
7168,2018-05-07 19:35:09,41.43333,145.71667,9.06,0.8
7170,2018-05-10 23:13:31,38.98333,143.1,39.74,3.6
7172,2018-05-11 10:55:55,39.41667,141.7,12.22,0.8
7173,2018-05-12 04:55:23,38.3,145.63333,42.1,0.8
7176,2018-05-12 18:06:45,41.48333,143.11667,6.32,3.9
7177,2018-05-12 18:21:43,41.23333,141.73333,6.94,1.1
7179,2018-05-12 18:48:22,40.81667,142.58333,6.44,3.4
7180,2018-05-12 19:24:32,41.41667,142.41667,8.06,2.7
7181,2018-05-12 19:34:37,41.65,144.51667,7.65,3.2
7182,2018-05-12 20:07:07,41.63333,143.58333,6.4,1.5
7183,2018-05-12 21:21:30,40.45,142.91667,2.21,1.8
7184,2018-05-12 21:33:17,41.85,143.05,6.86,4.3
7186,2018-05-12 23:02:42,38.33333,145.1,10.35,1.7
7187,2018-05-13 00:44:32,41.98333,143.95,7.85,3.0
7189,2018-05-14 09:25:10,38.08333,145.46667,8.18,2.8
7190,2018-05-15 00:27:31,38.83333,143.3,44.71,2.6
7191,2018-05-16 00:56:31,37.95,141.4,46.31,3.2
7195,2018-05-18 03:55:53,37.05,140.23333,11.1,4.2
7196,2018-05-19 13:14:44,38.53333,143.78333,8.2,1.6
7200,2018-05-22 11:38:59,38.53333,145.61667,46.12,2.6
7201,2018-05-24 13:12:32,38.4,143.58333,13.08,1.0
7203,2018-05-24 19:26:21,39.55,141.63333,10.67,2.9
7204,2018-05-25 10:23:32,36.23333,145.8,82.05,2.7
7205,2018-05-26 01:43:44,41.75,142.78333,6.58,0.8
7206,2018-05-26 07:02:07,40.18333,140.9,27.66,1.8
7207,2018-05-26 07:05:24,40.65,140.33333,26.95,2.0
7208,2018-05-26 14:14:25,38.2,143.81667,8.81,1.1
7209,2018-05-26 16:53:37,36.98333,145.53333,35.58,1.8
7210,2018-05-26 18:40:26,38.96667,140.61667,24.86,2.3
7213,2018-05-29 07:29:25,39.28333,142.86667,18.18,4.9
7214,2018-05-29 11:34:04,37.11667,144.36667,17.88,2.9
7215,2018-05-29 21:56:02,40.7,140.61667,28.38,2.4
7217,2018-05-30 04:21:36,40.26667,143.68333,6.54,2.2
7218,2018-05-30 07:20:45,37.7,142.36667,8.94,2.3
7219,2018-05-30 08:07:17,37.51667,142.78333,72.35,1.8
7221,2018-05-30 14:24:20,40.21667,144.68333,8.98,0.8
7222,2018-05-30 18:19:36,36.06667,143.43333,12.69,1.2
7224,2018-05-31 07:22:13,41.91667,143.21667,66.87,1.8
7225,2018-05-31 12:13:34,40.51667,142.26667,11.59,1.9
7228,2018-06-02 02:41:45,40.4,145.51667,7.78,1.3
7229,2018-06-02 20:44:34,38.76667,142.96667,12.37,0.8
7230,2018-06-02 23:45:58,41.98333,141.45,41.41,2.2
7231,2018-06-03 01:06:02,40.98333,142.68333,8.31,0.9
7232,2018-06-03 02:25:07,38.58333,142.46667,12.39,0.8
7233,2018-06-03 18:22:58,38.66667,141.73333,11.57,1.3
7234,2018-06-03 21:57:27,39.15,140.13333,31.53,2.8
7236,2018-06-04 01:56:39,40.06667,145.3,39.22,1.3
7237,2018-06-06 19:01:41,37.18333,142.03333,11.47,1.4
7239,2018-06-07 21:08:02,41.81667,143.6,8.09,0.8
7240,2018-06-09 18:02:32,38.33333,143.08333,13.51,1.2
7241,2018-06-10 00:37:07,38.73333,144.15,7.08,1.1
7242,2018-06-10 07:06:00,39.78333,144.58333,5.14,2.2
7243,2018-06-10 11:06:36,40.8,140.25,10.89,1.3
7244,2018-06-11 11:42:48,41.71667,144.01667,7.96,1.3
7247,2018-06-13 11:06:26,41.48333,140.16667,51.4,1.6
7248,2018-06-14 06:10:59,36.71667,140.11667,43.12,2.0
7250,2018-06-15 22:08:34,39.96667,144.36667,6.32,2.0
7251,2018-06-17 07:00:21,37.71667,142.13333,9.65,0.9
7253,2018-06-19 04:08:38,39.0,145.91667,25.71,0.8
7255,2018-06-19 08:11:42,37.9,142.98333,13.36,1.5
7256,2018-06-21 14:12:34,38.3,145.15,10.98,1.3
7259,2018-06-22 03:15:20,38.4,145.51667,12.27,0.8
7260,2018-06-22 08:11:17,41.38333,142.16667,49.43,1.2
7261,2018-06-23 06:38:48,41.9,145.71667,42.93,1.1
7263,2018-06-24 20:42:03,38.8,144.11667,11.72,1.7
7265,2018-06-28 16:36:02,36.81667,144.95,40.28,2.1
7266,2018-06-29 22:30:53,40.95,144.48333,41.56,2.0
7269,2018-07-02 23:09:48,40.86667,141.58333,5.53,1.1
7270,2018-07-04 04:44:34,38.0,142.15,10.62,0.9
7273,2018-07-05 20:33:42,41.45,145.81667,13.72,2.1
7274,2018-07-06 13:26:32,41.36667,142.91667,9.03,0.9
7275,2018-07-07 08:22:23,39.73333,140.88333,13.98,2.6
7276,2018-07-07 09:45:53,39.2,143.71667,6.87,0.8
7278,2018-07-12 02:48:09,40.56667,145.75,8.86,1.1
7280,2018-07-12 07:10:15,38.05,143.33333,5.12,1.7
7281,2018-07-13 07:59:45,39.95,143.68333,1.39,4.5
7282,2018-07-13 08:23:26,41.31667,145.63333,9.79,1.7
7284,2018-07-15 07:55:23,39.18333,140.38333,9.49,4.5
7286,2018-07-15 10:10:02,41.35,143.56667,7.92,2.0
7287,2018-07-15 12:18:35,36.51667,140.51667,3.09,1.4
7288,2018-07-15 22:19:57,36.13333,142.08333,2.21,3.0
7289,2018-07-16 09:40:37,41.61667,144.15,6.97,1.3
7291,2018-07-17 00:53:14,38.11667,142.15,19.65,0.8
7292,2018-07-17 03:26:05,41.66667,144.41667,7.56,1.0
7294,2018-07-17 10:33:33,39.08333,145.26667,8.28,1.1
7295,2018-07-17 15:12:20,40.85,142.51667,29.38,2.1
7296,2018-07-17 22:02:41,41.51667,144.3,8.26,1.3
7297,2018-07-18 02:14:20,38.3,141.5,36.35,4.2
7298,2018-07-18 13:19:59,36.35,142.05,36.01,1.9
7299,2018-07-18 16:27:37,36.25,140.23333,29.97,4.3
7300,2018-07-18 22:07:49,39.83333,142.18333,30.13,3.8
7301,2018-07-19 01:51:32,37.6,141.11667,35.8,2.1
7304,2018-07-19 04:30:45,38.16667,141.88333,12.38,0.9
7305,2018-07-19 05:16:49,41.73333,142.5,47.35,0.9
7308,2018-07-20 22:40:41,38.58333,140.81667,11.77,1.3
7309,2018-07-21 22:27:18,41.3,143.9,67.01,2.7
7310,2018-07-23 10:29:27,38.78333,145.86667,15.93,0.8
7311,2018-07-23 13:47:01,38.95,145.6,15.45,0.8
7314,2018-07-25 21:53:52,41.48333,141.75,34.2,2.5
