event_id,datetime,latitude,longitude,depth_km,magnitude
5027,2016-08-03 06:00:49,38.95,140.13333,12.52,1.4
5028,2016-08-03 07:00:30,39.45,144.73333,12.06,1.5
5029,2016-08-03 07:21:21,40.05,143.86667,9.57,0.6
5030,2016-08-03 09:31:40,39.7,142.63333,8.74,1.7
5031,2016-08-03 10:09:05,39.85,144.15,9.93,0.5
5032,2016-08-03 10:25:39,38.13333,142.1,10.65,0.5
5033,2016-08-03 10:53:25,38.21667,142.13333,10.62,1.2
5034,2016-08-03 13:16:34,40.41667,143.5,10.02,0.5
5035,2016-08-03 15:24:34,39.68333,144.33333,10.34,0.5
5036,2016-08-03 15:44:13,37.95,145.41667,9.01,1.0
5037,2016-08-03 17:46:21,39.15,144.55,4.12,0.7
5038,2016-08-03 18:26:07,40.16667,144.28333,10.27,0.7
5039,2016-08-03 18:28:56,40.06667,144.15,9.13,0.8
5040,2016-08-03 19:51:24,39.56667,142.1,12.29,1.0
5041,2016-08-03 19:57:06,39.68333,143.93333,8.99,0.5
5042,2016-08-03 20:06:27,38.71667,141.45,11.49,0.8
5043,2016-08-03 20:21:29,40.11667,143.38333,8.97,0.4
5044,2016-08-03 20:22:43,39.81667,143.15,8.82,0.7
5045,2016-08-03 22:59:40,39.18333,145.66667,45.27,0.8
5046,2016-08-04 00:45:59,38.81667,145.55,44.04,0.8
5047,2016-08-04 01:23:14,38.6,140.35,9.33,2.8
5048,2016-08-04 02:53:20,40.05,144.18333,22.73,0.7
5049,2016-08-04 02:59:13,40.2,143.53333,9.63,0.5
5050,2016-08-04 03:49:33,38.5,140.83333,10.8,0.7
5051,2016-08-04 05:06:23,39.83333,143.91667,10.56,0.8
5052,2016-08-04 08:21:23,39.9,143.88333,9.53,0.6
5053,2016-08-04 11:23:51,37.45,144.26667,11.63,2.8
5054,2016-08-04 12:08:21,39.58333,144.48333,13.19,0.9
5055,2016-08-04 14:40:49,39.88333,144.16667,9.62,0.4
5056,2016-08-04 15:03:56,39.93333,144.18333,9.84,0.7
5057,2016-08-04 16:55:12,39.86667,144.15,10.38,0.9
5058,2016-08-04 18:59:00,39.43333,144.56667,12.36,1.3
5059,2016-08-04 19:09:00,39.86667,144.16667,9.2,0.7
5060,2016-08-04 19:10:15,39.71667,143.81667,8.81,1.0
5061,2016-08-04 19:20:00,39.76667,144.06667,9.17,0.6
5062,2016-08-04 20:24:52,40.1,144.1,9.68,0.7
5063,2016-08-04 20:32:10,39.41667,144.08333,9.39,0.9
5064,2016-08-04 20:36:01,40.08333,144.08333,9.77,0.5
5065,2016-08-04 20:57:56,40.2,144.31667,9.44,0.6
5066,2016-08-04 21:07:25,39.9,144.31667,9.45,0.6
5067,2016-08-05 00:07:02,39.36667,144.31667,12.77,1.5
5068,2016-08-05 01:07:32,37.61667,142.96667,9.69,1.4
5069,2016-08-05 04:03:26,40.31667,144.18333,9.77,0.6
5070,2016-08-05 05:02:39,37.03333,143.85,32.4,4.0
5071,2016-08-05 05:18:38,40.25,143.66667,9.72,0.7
5072,2016-08-05 06:54:33,36.21667,140.68333,30.06,3.6
5073,2016-08-05 07:42:18,39.63333,144.25,9.99,0.4
5074,2016-08-05 10:00:38,40.05,144.23333,9.21,0.6
5075,2016-08-05 10:50:27,39.55,144.13333,9.22,0.7
5076,2016-08-05 13:48:23,38.86667,143.5,7.06,0.9
5077,2016-08-05 16:12:00,39.65,144.05,9.41,0.4
5078,2016-08-05 16:26:42,40.18333,144.15,10.09,0.6
5079,2016-08-05 22:44:37,38.13333,142.93333,9.18,1.2
5080,2016-08-05 22:47:25,38.21667,140.93333,10.85,0.4
5081,2016-08-06 03:35:04,40.51667,145.75,7.28,0.8
5082,2016-08-06 09:16:50,39.61667,143.6,12.89,1.5
5083,2016-08-06 10:01:46,40.5,143.88333,10.28,1.0
5084,2016-08-06 13:48:58,40.68333,144.0,7.53,1.2
5085,2016-08-06 17:59:16,39.78333,143.91667,9.68,0.4
5086,2016-08-06 19:01:36,39.8,143.95,9.08,0.4
5087,2016-08-07 00:20:42,38.25,145.2,64.29,2.8
5088,2016-08-07 01:13:30,37.61667,142.43333,11.56,0.8
5089,2016-08-07 01:37:08,39.33333,141.36667,11.77,0.6
5090,2016-08-07 10:06:30,39.8,144.28333,9.81,0.6
5091,2016-08-07 13:30:59,39.5,141.6,41.25,2.3
5092,2016-08-07 15:58:09,37.65,142.41667,7.96,1.3
5093,2016-08-07 17:56:44,39.06667,144.06667,7.72,0.8
5094,2016-08-07 18:23:52,39.88333,143.96667,9.9,0.8
5095,2016-08-07 23:43:15,36.86667,144.5,10.27,2.4
5096,2016-08-08 00:08:51,39.25,140.36667,12.62,1.3
5097,2016-08-08 07:58:02,37.58333,141.48333,11.46,1.3
5098,2016-08-08 10:41:45,41.6,145.0,10.59,1.5
5099,2016-08-08 14:26:41,39.78333,144.3,9.11,0.8
5100,2016-08-08 19:19:31,38.58333,141.05,12.07,0.4
5101,2016-08-09 04:02:25,38.35,142.41667,11.58,0.7
5102,2016-08-09 04:41:27,40.53333,143.23333,10.29,0.5
5103,2016-08-09 06:19:36,41.96667,141.36667,64.67,0.8
5104,2016-08-09 18:31:49,38.21667,142.03333,11.24,0.6
5105,2016-08-09 18:40:17,40.61667,143.56667,10.06,1.0
5106,2016-08-09 21:58:48,37.86667,141.43333,11.38,0.8
5107,2016-08-09 22:14:36,40.2,144.61667,10.74,3.1
5108,2016-08-10 00:24:54,39.96667,144.23333,10.28,0.5
5109,2016-08-10 00:37:36,39.86667,144.3,10.32,0.7
5110,2016-08-10 01:47:28,38.11667,145.01667,12.22,0.7
5111,2016-08-10 03:24:51,36.0,142.23333,8.99,3.1
5112,2016-08-10 07:23:01,40.55,144.06667,8.67,1.4
5113,2016-08-10 07:31:57,39.7,144.16667,9.6,0.7
5114,2016-08-10 07:33:38,40.2,144.26667,9.59,0.7
5115,2016-08-10 07:36:10,40.11667,143.96667,10.07,0.7
5116,2016-08-10 09:00:42,39.26667,143.95,8.43,0.7
5117,2016-08-10 09:21:48,38.63333,143.41667,8.11,0.7
5118,2016-08-10 15:44:51,38.43333,141.76667,11.25,0.9
5119,2016-08-10 19:52:55,38.7,140.65,9.6,0.9
5120,2016-08-11 01:51:01,38.45,140.95,12.03,0.5
5121,2016-08-11 06:29:21,40.06667,143.51667,9.41,0.5
5122,2016-08-11 06:31:40,39.96667,143.68333,8.62,0.5
5123,2016-08-11 06:52:07,40.63333,143.38333,0.43,4.4
5124,2016-08-11 10:57:33,38.3,142.31667,10.86,0.5
5125,2016-08-11 21:54:24,40.73333,143.75,11.69,0.7
5126,2016-08-11 22:53:17,38.58333,142.31667,11.19,0.6
5127,2016-08-11 22:59:51,37.35,144.65,10.29,0.9
5128,2016-08-12 01:12:05,39.9,144.4,10.14,0.6
5129,2016-08-12 01:14:56,41.46667,144.23333,7.51,0.9
5130,2016-08-12 01:16:14,39.35,144.26667,8.79,0.7
5131,2016-08-12 04:12:16,38.95,141.13333,11.89,0.6
5132,2016-08-12 06:05:02,38.26667,141.98333,10.45,0.6
5133,2016-08-12 06:51:19,39.88333,144.05,10.42,0.5
5134,2016-08-12 09:59:39,38.38333,142.26667,11.82,0.5
5135,2016-08-12 10:51:48,37.9,142.06667,11.02,0.8
5136,2016-08-12 11:37:35,37.91667,140.95,11.04,1.1
5137,2016-08-12 16:07:34,39.15,143.75,8.86,0.7
5138,2016-08-12 16:51:06,37.73333,142.05,10.07,0.9
5139,2016-08-12 20:43:47,37.25,144.63333,8.56,0.6
5140,2016-08-13 00:14:55,38.1,140.9,11.04,0.6
5141,2016-08-13 03:49:24,37.43333,142.88333,9.95,1.1
5142,2016-08-13 03:59:28,38.71667,142.46667,11.1,0.7
5143,2016-08-13 04:50:28,38.6,142.43333,11.0,0.5
5144,2016-08-13 04:57:57,38.21667,142.36667,11.6,1.0
5145,2016-08-13 05:13:41,38.48333,141.73333,9.85,1.6
5146,2016-08-13 15:30:06,36.98333,143.58333,58.67,0.6
5147,2016-08-13 19:02:47,36.58333,141.2,5.58,4.5
5148,2016-08-13 19:14:35,38.36667,145.51667,5.53,0.5
5149,2016-08-13 22:45:05,39.78333,140.01667,7.77,0.8
5150,2016-08-14 01:58:25,40.98333,145.31667,11.72,4.9
5151,2016-08-14 02:48:13,40.63333,143.33333,10.27,0.5
5152,2016-08-14 03:44:13,41.68333,143.58333,9.05,0.6
5153,2016-08-14 04:13:29,41.95,145.9,11.18,0.5
5154,2016-08-14 04:48:10,37.9,141.43333,10.29,0.6
5155,2016-08-14 11:55:21,37.5,140.51667,9.59,2.1
5156,2016-08-14 17:17:22,37.88333,142.05,11.59,0.7
5157,2016-08-14 21:46:42,41.85,142.28333,9.86,4.1
5158,2016-08-15 00:11:00,37.46667,140.55,10.59,0.7
5159,2016-08-15 00:37:17,39.96667,144.51667,10.11,0.5
5160,2016-08-15 01:21:18,37.91667,142.15,10.67,0.5
5161,2016-08-15 01:39:42,40.33333,143.28333,9.73,0.5
5162,2016-08-15 01:44:43,40.35,143.46667,9.54,0.6
5163,2016-08-15 02:00:10,41.9,145.11667,11.29,2.4
5164,2016-08-15 02:56:54,39.83333,144.4,10.33,0.5
5165,2016-08-15 02:57:24,39.3,144.13333,8.88,0.6
5166,2016-08-15 06:53:53,38.58333,144.26667,9.23,0.9
5167,2016-08-15 16:25:51,38.26667,142.38333,10.69,1.1
5168,2016-08-15 17:46:24,38.21667,140.06667,12.35,1.0
5169,2016-08-16 00:45:32,39.83333,144.2,10.07,0.6
5170,2016-08-16 01:00:23,38.48333,142.35,11.65,0.6
5171,2016-08-16 02:27:56,40.53333,143.6,10.11,0.5
5172,2016-08-16 21:21:42,40.15,143.48333,10.25,0.6
5173,2016-08-16 21:40:01,40.23333,143.33333,9.64,0.5
5174,2016-08-17 10:14:54,37.65,141.96667,12.92,1.1
5175,2016-08-17 14:36:25,38.46667,142.36667,11.19,0.6
5176,2016-08-17 22:59:42,36.15,144.58333,4.79,0.6
5177,2016-08-17 23:19:18,37.51667,140.86667,11.85,1.1
5178,2016-08-18 02:54:22,40.83333,141.06667,9.3,2.1
5179,2016-08-18 16:39:55,39.55,144.31667,9.42,0.7
5180,2016-08-18 22:20:09,40.01667,143.56667,8.93,0.5
5181,2016-08-18 22:40:02,38.2,141.76667,10.4,0.6
5182,2016-08-19 05:26:43,39.46667,144.08333,10.05,0.8
5183,2016-08-19 11:14:56,36.41667,141.43333,15.59,2.5
5184,2016-08-19 17:43:07,39.65,140.31667,6.05,0.7
5185,2016-08-19 21:54:13,38.73333,142.46667,11.6,0.4
5186,2016-08-19 22:31:46,40.33333,143.2,9.31,0.4
5187,2016-08-20 23:37:44,38.45,141.6,10.73,0.5
5188,2016-08-21 02:39:10,40.03333,141.05,9.25,0.7
5189,2016-08-21 07:27:43,37.96667,141.33333,12.12,0.8
5190,2016-08-21 07:45:19,38.35,141.51667,10.63,0.6
5191,2016-08-21 07:48:43,37.76667,140.8,9.77,1.3
5192,2016-08-21 10:48:52,39.28333,141.1,11.77,1.3
5193,2016-08-21 23:30:27,38.33333,141.7,11.26,0.6
5194,2016-08-21 23:41:34,38.33333,141.71667,11.38,0.4
5195,2016-08-22 00:20:11,37.68333,142.1,12.57,1.5
5196,2016-08-22 02:12:30,38.88333,141.25,11.07,0.6
5197,2016-08-22 02:20:27,38.98333,141.71667,10.7,0.8
5198,2016-08-22 19:32:12,38.15,142.6,10.63,2.1
5199,2016-08-22 20:19:10,39.1,141.41667,12.22,0.8
5200,2016-08-22 21:25:46,38.61667,142.38333,11.47,0.7
5201,2016-08-23 03:36:20,37.71667,142.85,17.58,0.6
5202,2016-08-23 04:27:26,41.3,145.98333,68.23,2.6
5203,2016-08-23 13:56:38,41.75,145.9,60.33,0.7
5204,2016-08-23 22:19:59,38.1,141.46667,11.55,0.8
5205,2016-08-23 22:22:55,39.06667,143.73333,7.43,0.8
5206,2016-08-23 23:58:45,38.53333,141.68333,11.31,0.6
5207,2016-08-24 01:18:51,38.26667,141.18333,10.68,0.9
5208,2016-08-24 02:55:15,40.21667,143.7,4.62,2.6
5209,2016-08-24 02:57:07,40.08333,145.51667,6.87,0.6
5210,2016-08-24 03:12:44,40.7,144.95,8.95,0.8
5211,2016-08-24 03:18:01,38.11667,141.28333,11.69,0.7
5212,2016-08-24 03:54:53,38.41667,142.23333,11.55,0.5
5213,2016-08-24 04:34:15,38.61667,141.31667,10.79,0.5
5214,2016-08-24 05:40:17,40.66667,143.91667,7.43,0.8
5215,2016-08-24 08:19:53,38.15,141.2,10.22,1.0
5216,2016-08-24 13:44:08,38.26667,141.0,10.36,1.1
5217,2016-08-24 15:05:46,39.35,141.51667,9.12,1.1
5218,2016-08-24 16:08:24,38.05,141.56667,10.6,0.6
5219,2016-08-24 18:27:12,39.13333,142.06667,13.24,1.0
5220,2016-08-24 20:20:11,39.66667,144.38333,9.59,0.6
5221,2016-08-25 00:14:47,38.63333,141.61667,11.77,0.5
5222,2016-08-25 00:45:24,38.33333,141.61667,11.07,0.5
5223,2016-08-25 00:48:24,38.43333,141.66667,10.99,0.5
5224,2016-08-25 04:24:22,38.06667,140.93333,12.35,0.8
5225,2016-08-25 05:33:49,38.73333,143.13333,12.2,0.6
5226,2016-08-25 07:31:39,38.56667,141.55,11.5,0.5
5227,2016-08-25 07:33:40,38.6,141.35,10.98,0.6
5228,2016-08-25 07:38:42,38.46667,141.46667,10.85,0.5
5229,2016-08-25 16:48:50,40.46667,144.68333,6.98,0.4
5230,2016-08-25 20:44:26,38.15,143.26667,12.44,2.0
5231,2016-08-25 23:13:40,40.81667,144.21667,84.51,2.2
5232,2016-08-26 06:23:36,40.05,140.76667,8.48,0.7
5233,2016-08-26 12:38:40,38.48333,140.96667,11.27,0.6
5234,2016-08-26 16:26:10,38.31667,140.9,11.02,0.7
5235,2016-08-26 20:09:58,38.66667,141.16667,11.33,0.6
5236,2016-08-26 20:15:19,38.63333,141.15,11.46,0.4
5237,2016-08-26 20:17:58,38.7,141.06667,10.91,0.6
5238,2016-08-27 03:27:49,37.68333,143.33333,9.04,0.6
5239,2016-08-27 04:45:00,38.45,141.53333,10.78,0.5
5240,2016-08-27 07:03:20,37.86667,144.63333,10.22,0.6
5241,2016-08-27 07:14:56,38.38333,141.66667,10.98,0.7
5242,2016-08-27 09:04:19,38.45,141.66667,11.12,0.5
5243,2016-08-27 21:41:25,37.91667,142.41667,11.4,0.3
5244,2016-08-27 23:38:00,37.81667,141.88333,10.83,0.6
5245,2016-08-28 03:20:06,37.76667,141.33333,10.32,0.6
5246,2016-08-28 05:11:44,38.51667,141.61667,10.95,0.6
5247,2016-08-28 08:54:17,38.68333,144.76667,16.22,2.8
5248,2016-08-28 10:02:17,40.11667,144.78333,4.72,1.8
5249,2016-08-28 17:00:32,36.95,141.01667,19.14,3.0
5250,2016-08-28 20:46:23,37.36667,144.96667,70.69,0.9
5251,2016-08-29 01:43:27,39.66667,144.26667,9.41,0.7
5252,2016-08-29 02:45:43,39.63333,144.35,10.01,0.5
5253,2016-08-30 01:32:05,39.65,143.91667,8.79,0.9
5254,2016-08-30 15:14:06,37.45,140.33333,10.23,1.2
5255,2016-08-30 18:17:55,41.28333,141.76667,10.28,0.7
5256,2016-08-31 00:03:49,38.46667,141.95,10.74,0.7
5257,2016-08-31 00:41:21,38.08333,140.18333,10.67,1.5
5258,2016-08-31 05:25:30,38.63333,141.1,11.03,0.8
5259,2016-08-31 11:32:07,36.45,143.75,6.09,2.1
5260,2016-09-01 00:06:26,37.98333,141.46667,10.55,0.8
5261,2016-09-01 00:07:03,38.86667,141.65,12.6,0.7
5262,2016-09-01 01:06:34,41.71667,142.36667,10.07,0.5
5263,2016-09-01 07:32:56,37.66667,140.55,10.61,0.5
5264,2016-09-01 22:44:46,37.83333,142.98333,12.0,0.4
5265,2016-09-01 23:09:53,37.65,140.76667,10.97,0.7
5266,2016-09-02 03:01:29,37.48333,140.8,10.83,0.7
5267,2016-09-02 10:34:36,38.16667,144.95,10.28,0.6
5268,2016-09-02 20:34:44,36.95,143.73333,8.03,2.6
5269,2016-09-02 21:19:39,36.91667,143.56667,6.76,2.7
5270,2016-09-02 22:20:48,37.7,144.6,9.62,0.5
5271,2016-09-02 22:31:59,38.18333,140.46667,10.06,0.9
5272,2016-09-02 22:34:01,38.4,141.75,10.39,0.7
5273,2016-09-02 23:24:16,38.3,141.51667,11.22,0.4
5274,2016-09-03 07:19:18,38.68333,140.96667,10.82,0.7
5275,2016-09-03 21:24:11,38.7,142.1,8.32,0.9
5276,2016-09-04 05:44:09,37.48333,141.38333,11.0,0.9
5277,2016-09-04 07:51:57,36.86667,141.23333,8.73,1.3
5278,2016-09-04 15:45:47,37.65,141.3,11.68,0.5
5279,2016-09-05 07:46:27,37.81667,141.5,10.33,1.0
5280,2016-09-05 09:07:25,36.88333,141.03333,11.27,0.6
5281,2016-09-05 11:58:48,37.25,141.55,10.2,2.9
5282,2016-09-05 21:21:35,40.3,140.98333,7.85,1.5
5283,2016-09-05 22:58:48,37.45,140.8,10.65,0.6
5284,2016-09-06 01:13:28,37.68333,144.6,7.82,1.1
5285,2016-09-06 02:07:21,37.66667,144.91667,6.97,0.7
5286,2016-09-06 07:44:43,37.53333,141.15,11.34,0.6
5287,2016-09-06 07:55:55,37.7,140.86667,12.25,0.9
5288,2016-09-06 16:25:24,37.0,140.23333,10.02,0.5
5289,2016-09-06 16:31:05,37.73333,141.16667,11.42,0.5
5290,2016-09-07 04:38:37,39.98333,140.75,9.57,0.5
5291,2016-09-07 08:23:59,37.78333,141.55,9.34,0.6
5292,2016-09-07 22:13:53,38.23333,142.25,10.47,0.5
5293,2016-09-07 22:18:30,36.55,144.46667,41.6,1.0
5294,2016-09-08 13:48:33,38.03333,141.18333,11.21,0.5
5295,2016-09-08 20:58:23,36.18333,141.03333,6.01,3.6
5296,2016-09-08 22:13:17,38.45,141.91667,11.49,0.5
5297,2016-09-09 06:10:08,36.08333,140.51667,9.39,1.1
5298,2016-09-09 18:05:27,38.53333,141.36667,11.6,0.4
5299,2016-09-09 19:42:42,38.8,141.58333,11.31,0.5
5300,2016-09-09 20:13:40,39.35,142.2,12.09,1.5
5301,2016-09-10 01:05:39,37.85,145.86667,60.93,0.7
5302,2016-09-10 07:38:23,38.15,141.23333,10.6,0.5
5303,2016-09-10 07:39:00,38.58333,141.48333,11.06,0.7
5304,2016-09-10 13:49:57,39.13333,141.03333,12.01,1.6
5305,2016-09-11 03:29:28,38.85,142.65,12.34,0.8
5306,2016-09-11 05:13:33,40.63333,143.38333,10.04,0.6
5307,2016-09-11 08:14:06,38.38333,143.76667,11.4,2.3
5308,2016-09-11 16:03:12,38.28333,141.31667,10.93,0.4
5309,2016-09-11 18:18:15,38.71667,142.2,11.21,0.6
5310,2016-09-11 19:58:52,38.61667,141.36667,11.24,0.3
5311,2016-09-11 23:02:28,38.33333,141.3,11.09,0.7
5312,2016-09-12 02:25:39,37.95,142.48333,11.54,0.7
5313,2016-09-12 04:56:06,37.01667,140.45,11.28,0.8
5314,2016-09-12 06:48:43,38.66667,142.06667,11.2,1.4
5315,2016-09-12 21:18:03,39.61667,143.68333,10.89,1.6
5316,2016-09-13 01:22:24,37.65,141.16667,11.23,0.6
5317,2016-09-13 13:01:53,37.61667,141.85,8.78,1.6
5318,2016-09-13 17:29:14,38.21667,142.68333,11.51,0.6
5319,2016-09-13 17:31:17,38.3,142.2,10.85,0.7
5320,2016-09-13 17:31:46,38.16667,142.05,11.18,0.6
5321,2016-09-13 17:32:43,38.05,142.15,9.34,0.8
5322,2016-09-13 17:33:00,38.15,142.63333,9.61,0.8
5323,2016-09-13 17:33:46,38.46667,142.48333,10.68,1.8
5324,2016-09-13 17:34:59,37.06667,142.55,11.68,0.9
5325,2016-09-13 17:36:03,37.93333,142.05,11.52,0.3
5326,2016-09-13 17:36:32,38.41667,142.68333,11.63,0.5
5327,2016-09-13 17:37:49,37.93333,142.53333,11.04,0.5
5328,2016-09-13 17:38:19,38.21667,142.56667,10.38,0.7
5329,2016-09-13 17:40:45,38.11667,142.53333,11.47,0.6
5330,2016-09-13 17:44:51,36.35,140.48333,6.64,2.1
5331,2016-09-13 17:45:22,37.9,142.35,10.58,0.6
5332,2016-09-13 17:46:35,38.68333,142.43333,12.0,0.4
5333,2016-09-13 17:48:30,37.68333,142.15,11.04,0.6
5334,2016-09-13 17:52:03,36.05,142.15,9.34,3.6
5335,2016-09-13 17:53:21,38.05,143.0,11.47,1.9
5336,2016-09-13 17:54:36,38.2,141.96667,11.12,0.6
5337,2016-09-13 17:56:32,37.7,141.75,9.05,0.9
5338,2016-09-13 18:06:11,37.71667,142.4,11.13,0.8
5339,2016-09-13 18:08:05,38.31667,142.91667,12.05,0.6
5340,2016-09-13 18:08:39,38.3,142.28333,9.75,0.8
5341,2016-09-13 18:10:54,37.86667,142.06667,10.61,0.5
5342,2016-09-13 18:11:48,37.88333,142.41667,10.2,0.9
5343,2016-09-13 18:15:30,38.2,143.28333,12.69,1.0
5344,2016-09-13 18:18:04,38.0,142.38333,9.45,0.6
5345,2016-09-13 18:24:01,38.03333,142.66667,11.35,0.5
5346,2016-09-13 18:25:41,38.35,143.05,9.14,1.8
5347,2016-09-13 18:26:53,36.05,140.98333,7.33,1.8
5348,2016-09-13 18:29:36,37.73333,142.48333,9.65,1.6
5349,2016-09-13 18:33:11,37.78333,142.46667,10.45,0.7
5350,2016-09-13 18:34:03,38.36667,143.06667,11.55,0.5
5351,2016-09-13 18:49:24,38.16667,142.83333,10.72,0.7
5352,2016-09-13 18:52:21,38.13333,142.98333,10.77,0.6
5353,2016-09-13 18:53:45,37.86667,142.95,12.1,1.2
5354,2016-09-13 18:55:54,38.18333,142.28333,11.89,0.8
5355,2016-09-13 19:04:57,37.53333,142.11667,9.79,0.9
5356,2016-09-13 19:07:56,37.9,142.46667,11.26,0.6
5357,2016-09-13 19:10:09,40.91667,143.21667,14.71,3.3
5358,2016-09-13 19:12:50,37.88333,142.78333,10.93,0.5
5359,2016-09-13 19:18:55,37.93333,142.4,11.4,0.8
5360,2016-09-13 19:26:44,38.06667,142.03333,10.74,0.6
5361,2016-09-13 19:30:17,38.25,142.25,10.6,0.4
5362,2016-09-13 19:30:54,39.18333,143.53333,9.33,3.2
5363,2016-09-13 19:31:17,38.11667,142.51667,10.53,0.6
5364,2016-09-13 19:32:26,37.3,142.76667,12.04,0.7
5365,2016-09-13 19:40:09,38.13333,142.86667,11.88,0.6
5366,2016-09-13 19:40:46,38.53333,142.48333,11.48,0.9
5367,2016-09-13 19:42:46,38.15,142.78333,11.3,0.5
5368,2016-09-13 19:48:48,38.11667,142.45,10.45,1.4
5369,2016-09-13 19:50:48,38.03333,143.06667,13.01,1.0
5370,2016-09-13 20:02:13,38.28333,141.6,10.76,0.5
5371,2016-09-13 20:05:30,37.8,142.35,11.57,0.9
5372,2016-09-13 20:07:25,37.58333,141.75,11.08,0.7
5373,2016-09-13 20:08:02,38.51667,142.56667,11.62,0.6
5374,2016-09-13 20:16:31,37.61667,142.16667,8.75,0.8
5375,2016-09-13 20:21:30,38.03333,142.28333,10.33,0.6
5376,2016-09-13 20:22:28,38.2,142.13333,10.7,0.6
5377,2016-09-13 20:24:16,38.16667,142.9,10.84,0.6
5378,2016-09-13 20:24:50,37.81667,142.75,10.26,0.5
5379,2016-09-13 20:27:52,37.93333,141.88333,10.13,0.6
5380,2016-09-13 20:31:38,38.53333,143.01667,12.48,1.1
5381,2016-09-13 20:39:51,37.85,142.3,10.93,0.5
5382,2016-09-13 20:40:24,37.56667,142.01667,9.84,0.7
5383,2016-09-13 21:06:18,37.76667,142.6,12.03,0.8
5384,2016-09-13 21:34:01,38.16667,142.96667,11.36,0.5
5385,2016-09-13 21:42:26,38.18333,141.31667,10.66,0.6
5386,2016-09-13 21:48:14,38.26667,143.25,11.27,0.9
5387,2016-09-13 21:52:50,38.53333,142.5,12.2,0.7
5388,2016-09-13 21:55:46,37.55,142.43333,9.29,0.8
5389,2016-09-13 21:58:35,37.96667,142.86667,11.88,0.8
5390,2016-09-13 22:02:49,37.83333,141.83333,10.37,1.0
5391,2016-09-13 22:08:57,38.35,142.71667,11.92,0.6
5392,2016-09-13 22:16:49,38.13333,141.73333,10.81,0.6
5393,2016-09-13 22:20:42,37.9,143.21667,11.8,0.6
5394,2016-09-13 22:22:51,38.36667,142.18333,11.39,0.5
5395,2016-09-13 22:29:36,38.48333,143.23333,11.65,0.8
5396,2016-09-13 22:37:00,37.41667,142.71667,10.54,0.5
5397,2016-09-13 22:39:54,38.23333,142.51667,10.75,0.7
5398,2016-09-13 22:47:24,37.1,140.25,12.06,0.5
5399,2016-09-13 23:05:06,39.25,142.16667,11.52,1.2
5400,2016-09-13 23:14:31,37.36667,142.65,10.27,0.9
5401,2016-09-13 23:16:09,37.83333,142.96667,11.09,0.5
5402,2016-09-13 23:20:29,37.81667,142.38333,10.06,0.6
5403,2016-09-13 23:24:50,38.41667,142.26667,10.94,0.7
5404,2016-09-13 23:26:29,37.56667,142.81667,13.07,0.8
5405,2016-09-13 23:28:19,37.91667,142.98333,10.97,0.5
5406,2016-09-13 23:54:35,38.46667,143.23333,12.91,1.4
5407,2016-09-14 00:07:50,37.93333,141.53333,10.33,0.8
5408,2016-09-14 00:07:59,37.11667,144.48333,9.47,0.6
5409,2016-09-14 00:35:21,38.08333,141.11667,10.9,0.4
5410,2016-09-14 00:39:53,36.85,142.66667,10.08,0.7
5411,2016-09-14 00:50:29,38.93333,142.7,11.72,0.6
5412,2016-09-14 00:58:43,37.71667,142.53333,11.32,0.6
5413,2016-09-14 01:08:21,38.23333,143.46667,9.32,1.3
5414,2016-09-14 01:13:08,38.43333,143.18333,12.53,0.9
5415,2016-09-14 01:17:37,38.58333,142.18333,11.8,0.4
5416,2016-09-14 01:21:47,37.85,141.71667,10.95,0.9
5417,2016-09-14 01:25:43,38.46667,142.5,12.21,0.8
5418,2016-09-14 01:45:01,37.43333,143.41667,10.55,0.8
5419,2016-09-14 02:06:38,37.85,142.3,10.31,0.6
5420,2016-09-14 02:07:42,37.7,142.95,10.93,0.5
5421,2016-09-14 02:08:24,37.03333,141.25,11.41,0.7
5422,2016-09-14 02:15:17,37.96667,143.15,12.49,0.8
5423,2016-09-14 02:35:01,37.95,143.13333,11.06,0.6
5424,2016-09-14 02:46:42,37.81667,141.8,12.01,0.5
5425,2016-09-14 03:06:00,39.1,142.45,11.34,0.7
5426,2016-09-14 03:07:14,39.18333,142.83333,11.47,0.6
5427,2016-09-14 03:13:01,38.76667,142.28333,11.17,0.7
5428,2016-09-14 03:14:51,37.13333,142.45,10.65,0.6
5429,2016-09-14 03:31:46,37.45,143.36667,10.48,0.4
5430,2016-09-14 03:58:50,37.83333,141.6,10.61,0.3
5431,2016-09-14 04:03:55,38.33333,143.0,11.61,0.5
5432,2016-09-14 04:17:49,37.01667,141.76667,12.02,1.1
5433,2016-09-14 04:49:15,37.45,142.8,11.5,1.0
5434,2016-09-14 04:55:47,38.41667,141.06667,12.63,1.0
5435,2016-09-14 05:29:18,38.13333,142.71667,11.42,0.4
5436,2016-09-14 05:56:54,38.46667,142.61667,11.44,1.0
5437,2016-09-14 05:59:35,38.3,142.93333,11.52,0.4
5438,2016-09-14 06:37:02,37.48333,142.71667,11.34,0.5
5439,2016-09-14 07:24:52,38.63333,142.25,11.83,1.3
5440,2016-09-14 07:50:34,38.41667,141.8,11.16,0.5
5441,2016-09-14 07:51:22,38.21667,141.35,9.75,1.0
5442,2016-09-14 07:56:14,38.38333,142.56667,12.21,0.6
5443,2016-09-14 08:28:38,38.71667,142.21667,12.0,0.5
5444,2016-09-14 08:36:32,37.7,141.76667,9.91,0.6
5445,2016-09-14 08:42:37,38.05,142.81667,10.56,0.7
